UrunGrubu, Marka, UretimYil, Bolge, CalismaSuresi, SikayetGrup, ToplamMaliyet
10, 1, 2018, 3, 8, 2, 75798
10, 1, 2018, 3, 8, 3, 35306
10, 1, 2018, 3, 8, 4, 0
10, 1, 2018, 3, 8, 5, 2767
10, 1, 2018, 3, 8, 6, 2926
10, 1, 2018, 3, 8, 7, 4850
10, 1, 2018, 3, 8, 8, 5169
10, 1, 2018, 3, 9, 2, 67974
10, 1, 2018, 3, 9, 3, 24000
10, 1, 2018, 3, 9, 4, 910
10, 1, 2018, 3, 9, 5, 2065
10, 1, 2018, 3, 9, 6, 2371
10, 1, 2018, 3, 9, 7, 4515
10, 1, 2018, 3, 9, 8, 2868
10, 1, 2018, 3, 10, 1, 609
10, 1, 2018, 3, 10, 2, 63663
10, 1, 2018, 3, 10, 3, 37066
10, 1, 2018, 3, 10, 4, 906
10, 1, 2018, 3, 10, 5, 4641
10, 1, 2018, 3, 10, 6, 2352
10, 1, 2018, 3, 10, 7, 2014
10, 1, 2018, 3, 10, 8, 1387
10, 1, 2018, 3, 11, 2, 69556
10, 1, 2018, 3, 11, 3, 27711
10, 1, 2018, 3, 11, 5, 3529
10, 1, 2018, 3, 11, 6, 6355
10, 1, 2018, 3, 11, 7, 4358
10, 1, 2018, 3, 11, 8, 4976
10, 1, 2018, 3, 12, 2, 71750
10, 1, 2018, 3, 12, 3, 25622
10, 1, 2018, 3, 12, 4, 1898
10, 1, 2018, 3, 12, 5, 1382
10, 1, 2018, 3, 12, 6, 4010
10, 1, 2018, 3, 12, 7, 8301
10, 1, 2018, 3, 12, 8, 4319
10, 1, 2018, 3, 13, 2, 72539
10, 1, 2018, 3, 13, 3, 30842
10, 1, 2018, 3, 13, 5, 4288
10, 1, 2018, 3, 13, 6, 2798
10, 1, 2018, 3, 13, 7, 1898
10, 1, 2018, 3, 13, 8, 3496
10, 1, 2018, 3, 14, 2, 90872
10, 1, 2018, 3, 14, 3, 30604
10, 1, 2018, 3, 14, 4, 4345
10, 1, 2018, 3, 14, 5, 2772
10, 1, 2018, 3, 14, 6, 5222
10, 1, 2018, 3, 14, 7, 1960
10, 1, 2018, 3, 14, 8, 3491
10, 1, 2018, 3, 15, 1, 1104
10, 1, 2018, 3, 15, 2, 72623
10, 1, 2018, 3, 15, 3, 29232
10, 1, 2018, 3, 15, 4, 978
10, 1, 2018, 3, 15, 5, 0
10, 1, 2018, 3, 15, 6, 3524
10, 1, 2018, 3, 15, 7, 14258
10, 1, 2018, 3, 15, 8, 7489
10, 1, 2018, 3, 16, 1, 4298
10, 1, 2018, 3, 16, 2, 89530
10, 1, 2018, 3, 16, 3, 20914
10, 1, 2018, 3, 16, 5, 1863
10, 1, 2018, 3, 16, 6, 3743
10, 1, 2018, 3, 16, 7, 2874
10, 1, 2018, 3, 16, 8, 8093
10, 1, 2018, 3, 17, 2, 77295
10, 1, 2018, 3, 17, 3, 40250
10, 1, 2018, 3, 17, 4, 653
10, 1, 2018, 3, 17, 6, 4200
10, 1, 2018, 3, 17, 7, 4150
10, 1, 2018, 3, 17, 8, 10950
10, 1, 2018, 3, 18, 2, 85398
10, 1, 2018, 3, 18, 3, 23744
10, 1, 2018, 3, 18, 4, 1619
10, 1, 2018, 3, 18, 5, 2071
10, 1, 2018, 3, 18, 6, 1740
10, 1, 2018, 3, 18, 7, 4661
10, 1, 2018, 3, 18, 8, 5871
10, 1, 2018, 3, 19, 2, 83010
10, 1, 2018, 3, 19, 3, 40036
10, 1, 2018, 3, 19, 4, 1486
10, 1, 2018, 3, 19, 5, 5671
10, 1, 2018, 3, 19, 6, 5162
10, 1, 2018, 3, 19, 7, 2499
10, 1, 2018, 3, 19, 8, 4176
10, 1, 2018, 3, 20, 1, 0
10, 1, 2018, 3, 20, 2, 70817
10, 1, 2018, 3, 20, 3, 31706
10, 1, 2018, 3, 20, 4, 2591
10, 1, 2018, 3, 20, 5, 7468
10, 1, 2018, 3, 20, 6, 2918
10, 1, 2018, 3, 20, 7, 2693
10, 1, 2018, 3, 20, 8, 1955
10, 1, 2018, 3, 21, 2, 67366
10, 1, 2018, 3, 21, 3, 48065
10, 1, 2018, 3, 21, 5, 2521
10, 1, 2018, 3, 21, 6, 3576
10, 1, 2018, 3, 21, 7, 2886
10, 1, 2018, 3, 21, 8, 8374
10, 1, 2018, 3, 22, 1, 2128
10, 1, 2018, 3, 22, 2, 89753
10, 1, 2018, 3, 22, 3, 22954
10, 1, 2018, 3, 22, 4, 726
10, 1, 2018, 3, 22, 5, 1902
10, 1, 2018, 3, 22, 6, 3883
10, 1, 2018, 3, 22, 7, 1071
10, 1, 2018, 3, 22, 8, 3793
10, 1, 2018, 3, 23, 1, 2656
10, 1, 2018, 3, 23, 2, 76372
10, 1, 2018, 3, 23, 3, 18307
10, 1, 2018, 3, 23, 4, 568
10, 1, 2018, 3, 23, 5, 1693
10, 1, 2018, 3, 23, 6, 1274
10, 1, 2018, 3, 23, 7, 8773
10, 1, 2018, 3, 23, 8, 9913
10, 1, 2018, 3, 24, 2, 66601
10, 1, 2018, 3, 24, 3, 27072
10, 1, 2018, 3, 24, 4, 497
10, 1, 2018, 3, 24, 5, 4014
10, 1, 2018, 3, 24, 6, 6836
10, 1, 2018, 3, 24, 7, 2855
10, 1, 2018, 3, 24, 8, 2966
10, 1, 2018, 3, 25, 2, 76148
10, 1, 2018, 3, 25, 3, 28703
10, 1, 2018, 3, 25, 4, 1185
10, 1, 2018, 3, 25, 5, 2893
10, 1, 2018, 3, 25, 6, 7573
10, 1, 2018, 3, 25, 7, 2777
10, 1, 2018, 3, 25, 8, 2849
10, 1, 2018, 3, 26, 1, 0
10, 1, 2018, 3, 26, 2, 64979
10, 1, 2018, 3, 26, 3, 27723
10, 1, 2018, 3, 26, 5, 6680
10, 1, 2018, 3, 26, 6, 4913
10, 1, 2018, 3, 26, 7, 1490
10, 1, 2018, 3, 26, 8, 3903
10, 1, 2018, 3, 27, 1, 0
10, 1, 2018, 3, 27, 2, 64856
10, 1, 2018, 3, 27, 3, 8135
10, 1, 2018, 3, 27, 4, 0
10, 1, 2018, 3, 27, 5, 2450
10, 1, 2018, 3, 27, 6, 593
10, 1, 2018, 3, 27, 7, 5160
10, 1, 2018, 3, 27, 8, 4420
10, 1, 2018, 3, 28, 2, 55403
10, 1, 2018, 3, 28, 3, 13974
10, 1, 2018, 3, 28, 5, 0
10, 1, 2018, 3, 28, 6, 4191
10, 1, 2018, 3, 28, 7, 3219
10, 1, 2018, 3, 28, 8, 1125
10, 1, 2018, 3, 29, 1, 1218
10, 1, 2018, 3, 29, 2, 32639
10, 1, 2018, 3, 29, 3, 18836
10, 1, 2018, 3, 29, 5, 4199
10, 1, 2018, 3, 29, 6, 7212
10, 1, 2018, 3, 29, 7, 1630
10, 1, 2018, 3, 29, 8, 5673
10, 1, 2018, 3, 30, 1, 552
10, 1, 2018, 3, 30, 2, 16490
10, 1, 2018, 3, 30, 3, 18491
10, 1, 2018, 3, 30, 4, 2098
10, 1, 2018, 3, 30, 5, 1109
10, 1, 2018, 3, 30, 6, 4089
10, 1, 2018, 3, 30, 7, 7252
10, 1, 2018, 3, 30, 8, 6226
10, 1, 2018, 3, 31, 2, 21663
10, 1, 2018, 3, 31, 3, 8205
10, 1, 2018, 3, 31, 4, 0
10, 1, 2018, 3, 31, 5, 724
10, 1, 2018, 3, 31, 6, 0
10, 1, 2018, 3, 31, 7, 1449
10, 1, 2018, 3, 31, 8, 2000
10, 1, 2018, 3, 32, 2, 17673
10, 1, 2018, 3, 32, 3, 2292
10, 1, 2018, 3, 32, 4, 0
10, 1, 2018, 3, 32, 5, 2284
10, 1, 2018, 3, 32, 6, 0
10, 1, 2018, 3, 32, 7, 1014
10, 1, 2018, 3, 32, 8, 979
10, 1, 2018, 3, 33, 1, 0
10, 1, 2018, 3, 33, 2, 11675
10, 1, 2018, 3, 33, 3, 13055
10, 1, 2018, 3, 33, 4, 1242
10, 1, 2018, 3, 33, 5, 0
10, 1, 2018, 3, 33, 6, 1579
10, 1, 2018, 3, 33, 7, 232
10, 1, 2018, 3, 33, 8, 1321
10, 1, 2018, 3, 34, 1, 0
10, 1, 2018, 3, 34, 2, 10623
10, 1, 2018, 3, 34, 3, 6466
10, 1, 2018, 3, 34, 4, 0
10, 1, 2018, 3, 34, 5, 1461
10, 1, 2018, 3, 34, 6, 1523
10, 1, 2018, 3, 34, 7, 261
10, 1, 2018, 3, 34, 8, 988
10, 1, 2018, 3, 35, 1, 0
10, 1, 2018, 3, 35, 2, 10014
10, 1, 2018, 3, 35, 3, 1984
10, 1, 2018, 3, 35, 5, 268
10, 1, 2018, 3, 35, 6, 1471
10, 1, 2018, 3, 35, 7, 0
10, 1, 2018, 3, 35, 8, 508
10, 1, 2018, 3, 36, 1, 205
10, 1, 2018, 3, 36, 2, 9188
10, 1, 2018, 3, 36, 3, 6194
10, 1, 2018, 3, 36, 4, 0
10, 1, 2018, 3, 36, 5, 0
10, 1, 2018, 3, 36, 6, 204
10, 1, 2018, 3, 36, 7, 282
10, 1, 2018, 3, 36, 8, 2232
10, 1, 2018, 3, 37, 2, 19663
10, 1, 2018, 3, 37, 3, 3176
10, 1, 2018, 3, 37, 5, 864
10, 1, 2018, 3, 37, 6, 1055
10, 1, 2018, 3, 37, 7, 559
10, 1, 2018, 3, 37, 8, 1952
10, 1, 2018, 3, 38, 2, 3408
10, 1, 2018, 3, 38, 3, 4186
10, 1, 2018, 3, 38, 6, 1913
10, 1, 2018, 3, 38, 7, 0
10, 1, 2018, 3, 38, 8, 1011
10, 1, 2018, 3, 39, 1, 205
10, 1, 2018, 3, 39, 2, 7584
10, 1, 2018, 3, 39, 3, 478
10, 1, 2018, 3, 39, 7, 791
10, 1, 2018, 3, 39, 8, 273
10, 1, 2018, 3, 40, 2, 2474
10, 1, 2018, 3, 40, 3, 2670
10, 1, 2018, 3, 40, 5, 0
10, 1, 2018, 3, 40, 6, 0
10, 1, 2018, 3, 40, 7, 600
10, 1, 2018, 3, 40, 8, 284
10, 1, 2018, 3, 41, 2, 8293
10, 1, 2018, 3, 41, 3, 1403
10, 1, 2018, 3, 41, 5, 284
10, 1, 2018, 3, 41, 6, 281
10, 1, 2018, 3, 41, 7, 281
10, 1, 2018, 3, 41, 8, 261
10, 1, 2018, 3, 42, 2, 1758
10, 1, 2018, 3, 42, 3, 0
10, 1, 2018, 3, 42, 4, 212
10, 1, 2018, 3, 42, 8, 450
10, 1, 2018, 3, 43, 2, 5159
10, 1, 2018, 3, 43, 3, 7667
10, 1, 2018, 3, 43, 4, 0
10, 1, 2018, 3, 43, 6, 961
10, 1, 2018, 3, 43, 7, 1082
10, 1, 2018, 3, 44, 2, 2125
10, 1, 2018, 3, 44, 3, 2321
10, 1, 2018, 3, 44, 4, 0
10, 1, 2018, 3, 44, 5, 864
10, 1, 2018, 3, 44, 6, 551
10, 1, 2018, 3, 44, 7, 2682
10, 1, 2018, 3, 44, 8, 2091
10, 1, 2018, 3, 45, 1, 204
10, 1, 2018, 3, 45, 2, 3513
10, 1, 2018, 3, 45, 3, 2474
10, 1, 2018, 3, 45, 6, 576
10, 1, 2018, 3, 45, 7, 1574
10, 1, 2018, 3, 45, 8, 837
10, 1, 2018, 3, 46, 2, 2038
10, 1, 2018, 3, 46, 3, 853
10, 1, 2018, 3, 46, 5, 472
10, 1, 2018, 3, 46, 6, 241
10, 1, 2018, 3, 46, 7, 331
10, 1, 2018, 3, 47, 2, 2356
10, 1, 2018, 3, 47, 3, 1256
10, 1, 2018, 3, 47, 5, 690
10, 1, 2018, 3, 48, 2, 2688
10, 1, 2018, 3, 48, 3, 3103
10, 1, 2018, 3, 48, 4, 512
10, 1, 2018, 3, 48, 6, 981
10, 1, 2018, 3, 49, 2, 6791
10, 1, 2018, 3, 49, 3, 1910
10, 1, 2018, 3, 49, 4, 611
10, 1, 2018, 3, 50, 2, 4752
10, 1, 2018, 3, 50, 3, 1162
10, 1, 2018, 3, 51, 2, 1389
10, 1, 2018, 3, 52, 2, 1998
10, 1, 2018, 3, 52, 3, 239
10, 1, 2018, 3, 53, 2, 705
10, 1, 2018, 3, 54, 2, 315
10, 1, 2018, 4, 0, 2, 6182
10, 1, 2018, 4, 0, 4, 1405
10, 1, 2018, 4, 0, 8, 3814
10, 1, 2018, 4, 1, 1, 231
10, 1, 2018, 4, 1, 2, 94374
10, 1, 2018, 4, 1, 3, 13456
10, 1, 2018, 4, 1, 4, 108225
10, 1, 2018, 4, 1, 5, 666
10, 1, 2018, 4, 1, 6, 1623
10, 1, 2018, 4, 1, 7, 6095
10, 1, 2018, 4, 1, 8, 24208
10, 1, 2018, 4, 2, 2, 66964
10, 1, 2018, 4, 2, 3, 8061
10, 1, 2018, 4, 2, 4, 2540
10, 1, 2018, 4, 2, 6, 735
10, 1, 2018, 4, 2, 7, 5017
10, 1, 2018, 4, 2, 8, 6409
10, 1, 2018, 4, 3, 2, 79458
10, 1, 2018, 4, 3, 3, 19096
10, 1, 2018, 4, 3, 6, 1994
10, 1, 2018, 4, 3, 7, 3833
10, 1, 2018, 4, 3, 8, 11727
10, 1, 2018, 4, 4, 2, 83410
10, 1, 2018, 4, 4, 3, 29355
10, 1, 2018, 4, 4, 4, 666
10, 1, 2018, 4, 4, 6, 4508
10, 1, 2018, 4, 4, 7, 1316
10, 1, 2018, 4, 4, 8, 9867
10, 1, 2018, 4, 5, 1, 593
10, 1, 2018, 4, 5, 2, 106810
10, 1, 2018, 4, 5, 3, 26287
10, 1, 2018, 4, 5, 5, 560
10, 1, 2018, 4, 5, 6, 2131
10, 1, 2018, 4, 5, 7, 11600
10, 1, 2018, 4, 5, 8, 5417
10, 1, 2018, 4, 6, 2, 122295
10, 1, 2018, 4, 6, 3, 23390
10, 1, 2018, 4, 6, 4, 632
10, 1, 2018, 4, 6, 6, 3747
10, 1, 2018, 4, 6, 7, 5243
10, 1, 2018, 4, 6, 8, 5166
10, 1, 2018, 4, 7, 2, 119103
10, 1, 2018, 4, 7, 3, 35161
10, 1, 2018, 4, 7, 4, 1398
10, 1, 2018, 4, 7, 6, 1325
10, 1, 2018, 4, 7, 7, 8024
10, 1, 2018, 4, 7, 8, 8923
10, 1, 2018, 4, 8, 2, 117553
10, 1, 2018, 4, 8, 3, 28134
10, 1, 2018, 4, 8, 4, 1456
10, 1, 2018, 4, 8, 5, 1077
10, 1, 2018, 4, 8, 6, 7896
10, 1, 2018, 4, 8, 7, 3586
10, 1, 2018, 4, 8, 8, 9187
10, 1, 2018, 4, 9, 2, 134110
10, 1, 2018, 4, 9, 3, 33792
10, 1, 2018, 4, 9, 5, 578
10, 1, 2018, 4, 9, 6, 3359
10, 1, 2018, 4, 9, 7, 1990
10, 1, 2018, 4, 9, 8, 4887
10, 1, 2018, 4, 10, 2, 115283
10, 1, 2018, 4, 10, 3, 64237
10, 1, 2018, 4, 10, 6, 3980
10, 1, 2018, 4, 10, 7, 3510
10, 1, 2018, 4, 10, 8, 8618
10, 1, 2018, 4, 11, 2, 130188
10, 1, 2018, 4, 11, 3, 66446
10, 1, 2018, 4, 11, 4, 609
10, 1, 2018, 4, 11, 6, 9662
10, 1, 2018, 4, 11, 7, 3400
10, 1, 2018, 4, 11, 8, 6054
10, 1, 2018, 4, 12, 2, 130851
10, 1, 2018, 4, 12, 3, 45717
10, 1, 2018, 4, 12, 6, 4579
10, 1, 2018, 4, 12, 7, 5902
10, 1, 2018, 4, 12, 8, 10006
10, 1, 2018, 4, 13, 2, 131416
10, 1, 2018, 4, 13, 3, 34831
10, 1, 2018, 4, 13, 4, 0
10, 1, 2018, 4, 13, 5, 2478
10, 1, 2018, 4, 13, 6, 3156
10, 1, 2018, 4, 13, 7, 5820
10, 1, 2018, 4, 13, 8, 10780
10, 1, 2018, 4, 14, 2, 145490
10, 1, 2018, 4, 14, 3, 43119
10, 1, 2018, 4, 14, 5, 528
10, 1, 2018, 4, 14, 6, 5454
10, 1, 2018, 4, 14, 7, 8654
10, 1, 2018, 4, 14, 8, 5358
10, 1, 2018, 4, 15, 2, 129270
10, 1, 2018, 4, 15, 3, 44496
10, 1, 2018, 4, 15, 6, 4327
10, 1, 2018, 4, 15, 7, 4899
10, 1, 2018, 4, 15, 8, 4719
10, 1, 2018, 4, 16, 2, 141558
10, 1, 2018, 4, 16, 3, 67057
10, 1, 2018, 4, 16, 4, 1934
10, 1, 2018, 4, 16, 5, 2243
10, 1, 2018, 4, 16, 6, 8444
10, 1, 2018, 4, 16, 7, 2327
10, 1, 2018, 4, 16, 8, 8664
10, 1, 2018, 4, 17, 2, 135075
10, 1, 2018, 4, 17, 3, 62253
10, 1, 2018, 4, 17, 5, 3129
10, 1, 2018, 4, 17, 6, 2016
10, 1, 2018, 4, 17, 7, 1441
10, 1, 2018, 4, 17, 8, 7251
10, 1, 2018, 4, 18, 2, 140924
10, 1, 2018, 4, 18, 3, 57358
10, 1, 2018, 4, 18, 4, 609
10, 1, 2018, 4, 18, 5, 2325
10, 1, 2018, 4, 18, 6, 756
10, 1, 2018, 4, 18, 7, 1115
10, 1, 2018, 4, 18, 8, 3368
10, 1, 2018, 4, 19, 2, 149385
10, 1, 2018, 4, 19, 3, 44284
10, 1, 2018, 4, 19, 5, 598
10, 1, 2018, 4, 19, 6, 1963
10, 1, 2018, 4, 19, 7, 2805
10, 1, 2018, 4, 19, 8, 6628
10, 1, 2018, 4, 20, 2, 125251
10, 1, 2018, 4, 20, 3, 56060
10, 1, 2018, 4, 20, 5, 1276
10, 1, 2018, 4, 20, 6, 7809
10, 1, 2018, 4, 20, 7, 8225
10, 1, 2018, 4, 20, 8, 4456
10, 1, 2018, 4, 21, 2, 110262
10, 1, 2018, 4, 21, 3, 42340
10, 1, 2018, 4, 21, 5, 1157
10, 1, 2018, 4, 21, 6, 4618
10, 1, 2018, 4, 21, 7, 3023
10, 1, 2018, 4, 21, 8, 1023
10, 1, 2018, 4, 22, 2, 123793
10, 1, 2018, 4, 22, 3, 27167
10, 1, 2018, 4, 22, 4, 4374
10, 1, 2018, 4, 22, 5, 6483
10, 1, 2018, 4, 22, 6, 3776
10, 1, 2018, 4, 22, 7, 3661
10, 1, 2018, 4, 22, 8, 4550
10, 1, 2018, 4, 23, 2, 133833
10, 1, 2018, 4, 23, 3, 38504
10, 1, 2018, 4, 23, 5, 6108
10, 1, 2018, 4, 23, 6, 1399
10, 1, 2018, 4, 23, 7, 6202
10, 1, 2018, 4, 23, 8, 5015
10, 1, 2018, 4, 24, 2, 121601
10, 1, 2018, 4, 24, 3, 52891
10, 1, 2018, 4, 24, 6, 7341
10, 1, 2018, 4, 24, 7, 0
10, 1, 2018, 4, 24, 8, 3355
10, 1, 2018, 4, 25, 2, 97836
10, 1, 2018, 4, 25, 3, 65730
10, 1, 2018, 4, 25, 4, 0
10, 1, 2018, 4, 25, 5, 509
10, 1, 2018, 4, 25, 6, 1223
10, 1, 2018, 4, 25, 7, 4719
10, 1, 2018, 4, 25, 8, 2283
10, 1, 2018, 4, 26, 1, 0
10, 1, 2018, 4, 26, 2, 90804
10, 1, 2018, 4, 26, 3, 48523
10, 1, 2018, 4, 26, 5, 0
10, 1, 2018, 4, 26, 6, 2081
10, 1, 2018, 4, 26, 7, 7571
10, 1, 2018, 4, 26, 8, 3954
10, 1, 2018, 4, 27, 2, 87024
10, 1, 2018, 4, 27, 3, 28913
10, 1, 2018, 4, 27, 5, 3567
10, 1, 2018, 4, 27, 6, 862
10, 1, 2018, 4, 27, 7, 4437
10, 1, 2018, 4, 27, 8, 14958
10, 1, 2018, 4, 28, 2, 42047
10, 1, 2018, 4, 28, 3, 33801
10, 1, 2018, 4, 28, 5, 2390
10, 1, 2018, 4, 28, 6, 1118
10, 1, 2018, 4, 28, 7, 2117
10, 1, 2018, 4, 28, 8, 525
10, 1, 2018, 4, 29, 2, 66552
10, 1, 2018, 4, 29, 3, 36514
10, 1, 2018, 4, 29, 5, 1121
10, 1, 2018, 4, 29, 6, 1670
10, 1, 2018, 4, 29, 7, 0
10, 1, 2018, 4, 29, 8, 3369
10, 1, 2018, 4, 30, 2, 67588
10, 1, 2018, 4, 30, 3, 16678
10, 1, 2018, 4, 30, 5, 876
10, 1, 2018, 4, 30, 6, 1062
10, 1, 2018, 4, 30, 7, 1030
10, 1, 2018, 4, 30, 8, 811
10, 1, 2018, 4, 31, 2, 34691
10, 1, 2018, 4, 31, 3, 25623
10, 1, 2018, 4, 31, 5, 0
10, 1, 2018, 4, 31, 6, 795
10, 1, 2018, 4, 31, 7, 630
10, 1, 2018, 4, 31, 8, 269
10, 1, 2018, 4, 32, 2, 38019
10, 1, 2018, 4, 32, 3, 17387
10, 1, 2018, 4, 32, 5, 619
10, 1, 2018, 4, 32, 6, 955
10, 1, 2018, 4, 32, 7, 3438
10, 1, 2018, 4, 32, 8, 3029
10, 1, 2018, 4, 33, 2, 38025
10, 1, 2018, 4, 33, 3, 27598
10, 1, 2018, 4, 33, 5, 0
10, 1, 2018, 4, 33, 6, 1130
10, 1, 2018, 4, 33, 7, 1428
10, 1, 2018, 4, 33, 8, 3451
10, 1, 2018, 4, 34, 2, 47415
10, 1, 2018, 4, 34, 3, 18134
10, 1, 2018, 4, 34, 4, 0
10, 1, 2018, 4, 34, 5, 281
10, 1, 2018, 4, 34, 6, 1426
10, 1, 2018, 4, 34, 7, 2642
10, 1, 2018, 4, 34, 8, 3264
10, 1, 2018, 4, 35, 2, 39363
10, 1, 2018, 4, 35, 3, 15275
10, 1, 2018, 4, 35, 4, 220
10, 1, 2018, 4, 35, 5, 974
10, 1, 2018, 4, 35, 6, 5283
10, 1, 2018, 4, 35, 7, 1413
10, 1, 2018, 4, 35, 8, 848
10, 1, 2018, 4, 36, 2, 31139
10, 1, 2018, 4, 36, 3, 19113
10, 1, 2018, 4, 36, 4, 0
10, 1, 2018, 4, 36, 5, 477
10, 1, 2018, 4, 36, 6, 1329
10, 1, 2018, 4, 36, 7, 2741
10, 1, 2018, 4, 36, 8, 1470
10, 1, 2018, 4, 37, 2, 38712
10, 1, 2018, 4, 37, 3, 14940
10, 1, 2018, 4, 37, 4, 275
10, 1, 2018, 4, 37, 5, 235
10, 1, 2018, 4, 37, 6, 2457
10, 1, 2018, 4, 37, 7, 1010
10, 1, 2018, 4, 37, 8, 1769
10, 1, 2018, 4, 38, 2, 27740
10, 1, 2018, 4, 38, 3, 15514
10, 1, 2018, 4, 38, 6, 2733
10, 1, 2018, 4, 38, 7, 1968
10, 1, 2018, 4, 38, 8, 1076
10, 1, 2018, 4, 39, 2, 38934
10, 1, 2018, 4, 39, 3, 4858
10, 1, 2018, 4, 39, 5, 1005
10, 1, 2018, 4, 39, 6, 1597
10, 1, 2018, 4, 39, 7, 1685
10, 1, 2018, 4, 39, 8, 2106
10, 1, 2018, 4, 40, 2, 38841
10, 1, 2018, 4, 40, 3, 14332
10, 1, 2018, 4, 40, 4, 0
10, 1, 2018, 4, 40, 6, 484
10, 1, 2018, 4, 40, 7, 1359
10, 1, 2018, 4, 40, 8, 284
10, 1, 2018, 4, 41, 2, 39010
10, 1, 2018, 4, 41, 3, 6003
10, 1, 2018, 4, 41, 4, 448
10, 1, 2018, 4, 41, 5, 1342
10, 1, 2018, 4, 41, 6, 2136
10, 1, 2018, 4, 41, 7, 837
10, 1, 2018, 4, 41, 8, 2037
10, 1, 2018, 4, 42, 2, 35745
10, 1, 2018, 4, 42, 3, 11053
10, 1, 2018, 4, 42, 4, 0
10, 1, 2018, 4, 42, 5, 1212
10, 1, 2018, 4, 42, 6, 1163
10, 1, 2018, 4, 42, 7, 845
10, 1, 2018, 4, 42, 8, 1999
10, 1, 2018, 4, 43, 2, 26576
10, 1, 2018, 4, 43, 3, 12047
10, 1, 2018, 4, 43, 5, 322
10, 1, 2018, 4, 43, 6, 2951
10, 1, 2018, 4, 43, 7, 3306
10, 1, 2018, 4, 43, 8, 575
10, 1, 2018, 4, 44, 2, 30397
10, 1, 2018, 4, 44, 3, 13721
10, 1, 2018, 4, 44, 5, 0
10, 1, 2018, 4, 44, 6, 620
10, 1, 2018, 4, 44, 7, 1143
10, 1, 2018, 4, 44, 8, 528
10, 1, 2018, 4, 45, 2, 37831
10, 1, 2018, 4, 45, 3, 9310
10, 1, 2018, 4, 45, 5, 217
10, 1, 2018, 4, 45, 6, 1683
10, 1, 2018, 4, 45, 7, 2621
10, 1, 2018, 4, 45, 8, 205
10, 1, 2018, 4, 46, 2, 19881
10, 1, 2018, 4, 46, 3, 10395
10, 1, 2018, 4, 46, 5, 323
10, 1, 2018, 4, 46, 6, 551
10, 1, 2018, 4, 46, 7, 2843
10, 1, 2018, 4, 47, 2, 18159
10, 1, 2018, 4, 47, 3, 11990
10, 1, 2018, 4, 47, 5, 324
10, 1, 2018, 4, 47, 6, 0
10, 1, 2018, 4, 47, 7, 633
10, 1, 2018, 4, 47, 8, 604
10, 1, 2018, 4, 48, 2, 17604
10, 1, 2018, 4, 48, 3, 9365
10, 1, 2018, 4, 48, 5, 743
10, 1, 2018, 4, 48, 6, 744
10, 1, 2018, 4, 48, 7, 1139
10, 1, 2018, 4, 48, 8, 2255
10, 1, 2018, 4, 49, 2, 15872
10, 1, 2018, 4, 49, 3, 9084
10, 1, 2018, 4, 50, 2, 12858
10, 1, 2018, 4, 50, 3, 4901
10, 1, 2018, 4, 50, 6, 544
10, 1, 2018, 4, 50, 7, 559
10, 1, 2018, 4, 50, 8, 450
10, 1, 2018, 4, 51, 2, 7429
10, 1, 2018, 4, 51, 3, 2214
10, 1, 2018, 4, 51, 6, 470
10, 1, 2018, 4, 51, 8, 786
10, 1, 2018, 4, 52, 2, 6182
10, 1, 2018, 4, 52, 3, 865
10, 1, 2018, 4, 52, 5, 1028
10, 1, 2018, 4, 53, 2, 3798
10, 1, 2018, 4, 53, 3, 2330
10, 1, 2018, 4, 53, 7, 777
10, 1, 2018, 4, 54, 2, 1097
10, 1, 2018, 4, 54, 3, 2219
10, 1, 2018, 5, 0, 2, 1324
10, 1, 2018, 5, 0, 8, 804
10, 1, 2018, 5, 1, 2, 42296
10, 1, 2018, 5, 1, 3, 20249
10, 1, 2018, 5, 1, 4, 81293
10, 1, 2018, 5, 1, 5, 1776
10, 1, 2018, 5, 1, 6, 1973
10, 1, 2018, 5, 1, 7, 8308
10, 1, 2018, 5, 1, 8, 9766
10, 1, 2018, 5, 2, 2, 38592
10, 1, 2018, 5, 2, 3, 14381
10, 1, 2018, 5, 2, 4, 3292
10, 1, 2018, 5, 2, 6, 3079
10, 1, 2018, 5, 2, 7, 8275
10, 1, 2018, 5, 2, 8, 1745
10, 1, 2018, 5, 3, 1, 593
10, 1, 2018, 5, 3, 2, 24904
10, 1, 2018, 5, 3, 3, 19936
10, 1, 2018, 5, 3, 4, 6101
10, 1, 2018, 5, 3, 5, 1240
10, 1, 2018, 5, 3, 6, 2826
10, 1, 2018, 5, 3, 7, 4987
10, 1, 2018, 5, 3, 8, 3624
10, 1, 2018, 5, 4, 2, 27881
10, 1, 2018, 5, 4, 3, 17905
10, 1, 2018, 5, 4, 4, 1855
10, 1, 2018, 5, 4, 5, 1499
10, 1, 2018, 5, 4, 6, 635
10, 1, 2018, 5, 4, 7, 6160
10, 1, 2018, 5, 4, 8, 2579
10, 1, 2018, 5, 5, 1, 195
10, 1, 2018, 5, 5, 2, 33601
10, 1, 2018, 5, 5, 3, 26092
10, 1, 2018, 5, 5, 4, 1328
10, 1, 2018, 5, 5, 5, 808
10, 1, 2018, 5, 5, 6, 9903
10, 1, 2018, 5, 5, 7, 5704
10, 1, 2018, 5, 5, 8, 2777
10, 1, 2018, 5, 6, 2, 33878
10, 1, 2018, 5, 6, 3, 34651
10, 1, 2018, 5, 6, 4, 264
10, 1, 2018, 5, 6, 5, 0
